The International Quite Days (IQDs) are: 20 10 11 16 01
The IQDs with data are: 20 10 11 16 01
Hour(UT)	 VTECs (in TECU) for the 5 IQDs	 MeanVTEC(TECU)
1.167000	38.130000	29.600000	27.900000	27.560000	35.390000	31.716000
1.183000	38.290000	29.790000	28.110000	27.840000	35.610000	31.928000
1.200000	38.440000	29.980000	28.330000	28.120000	35.830000	32.140000
1.217000	38.600000	30.170000	28.540000	28.400000	36.050000	32.352000
1.233000	38.770000	30.360000	28.750000	28.690000	36.280000	32.570000
1.250000	38.930000	30.550000	28.970000	28.970000	36.500000	32.784000
1.267000	39.100000	30.730000	29.180000	29.260000	36.730000	33.000000
1.283000	39.280000	30.920000	29.400000	29.560000	36.960000	33.224000
1.300000	39.450000	31.100000	29.610000	29.850000	37.200000	33.442000
1.317000	39.630000	31.290000	29.820000	30.150000	37.430000	33.664000
1.333000	39.820000	31.470000	30.030000	30.450000	37.670000	33.888000
1.350000	40.010000	31.660000	30.250000	30.750000	37.910000	34.116000
1.367000	40.210000	31.840000	30.460000	31.050000	38.160000	34.344000
1.383000	40.410000	32.030000	30.670000	31.360000	38.410000	34.576000
1.400000	40.610000	32.220000	30.890000	31.660000	38.660000	34.808000
1.417000	40.820000	32.400000	31.100000	31.970000	38.910000	35.040000
1.433000	41.040000	32.590000	31.310000	32.280000	39.170000	35.278000
1.450000	41.260000	32.790000	31.520000	32.600000	39.420000	35.518000
1.467000	41.490000	32.980000	31.740000	32.910000	39.690000	35.762000
1.483000	41.720000	33.170000	31.950000	33.230000	39.950000	36.004000
1.500000	41.960000	33.370000	32.160000	33.550000	40.220000	36.252000
1.517000	42.200000	33.570000	32.370000	33.870000	40.490000	36.500000
1.533000	42.460000	33.770000	32.590000	34.190000	40.760000	36.754000
1.550000	42.720000	33.980000	32.800000	34.510000	41.030000	37.008000
1.567000	42.980000	34.190000	33.010000	34.840000	41.310000	37.266000
1.583000	43.260000	34.400000	33.220000	35.160000	41.590000	37.526000
1.600000	43.540000	34.610000	33.430000	35.480000	41.860000	37.784000
1.617000	43.820000	34.830000	33.640000	35.810000	42.150000	38.050000
1.633000	44.120000	35.050000	33.850000	36.130000	42.430000	38.316000
1.650000	44.420000	35.280000	34.060000	36.460000	42.710000	38.586000
1.667000	44.730000	35.510000	34.270000	36.780000	43.000000	38.858000
1.683000	45.040000	35.740000	34.480000	37.100000	43.280000	39.128000
1.700000	45.360000	35.980000	34.680000	37.420000	43.570000	39.402000
1.717000	45.690000	36.220000	34.890000	37.750000	43.860000	39.682000
1.733000	46.030000	36.470000	35.100000	38.070000	44.150000	39.964000
1.750000	46.370000	36.710000	35.300000	38.380000	44.440000	40.240000
1.767000	46.720000	36.970000	35.510000	38.700000	44.740000	40.528000
1.783000	47.070000	37.220000	35.710000	39.010000	45.030000	40.808000
1.800000	47.430000	37.480000	35.910000	39.330000	45.330000	41.096000
1.817000	47.790000	37.750000	36.120000	39.640000	45.620000	41.384000
1.833000	48.170000	38.010000	36.320000	39.940000	45.920000	41.672000
1.850000	48.540000	38.280000	36.520000	40.250000	46.220000	41.962000
1.867000	48.920000	38.550000	36.720000	40.550000	46.520000	42.252000
1.883000	49.310000	38.830000	36.920000	40.850000	46.820000	42.546000
1.900000	49.700000	39.110000	37.110000	41.150000	47.120000	42.838000
1.917000	50.090000	39.390000	37.310000	41.450000	47.430000	43.134000
1.933000	50.490000	39.670000	37.510000	41.740000	47.730000	43.428000
1.950000	50.890000	39.950000	37.710000	42.040000	48.040000	43.726000
1.967000	51.290000	40.240000	37.900000	42.330000	48.350000	44.022000
1.983000	51.690000	40.530000	38.100000	42.610000	48.660000	44.318000
2.000000	52.100000	40.820000	38.290000	42.900000	48.970000	44.616000
2.017000	52.510000	41.110000	38.490000	43.180000	49.290000	44.916000
2.033000	52.920000	41.400000	38.690000	43.470000	49.600000	45.216000
2.050000	53.330000	41.690000	38.880000	43.750000	49.920000	45.514000
2.067000	53.740000	41.980000	39.080000	44.030000	50.240000	45.814000
2.083000	54.150000	42.270000	39.270000	44.310000	50.570000	46.114000
2.100000	54.560000	42.570000	39.470000	44.590000	50.890000	46.416000
2.117000	54.970000	42.860000	39.670000	44.870000	51.220000	46.718000
2.133000	55.380000	43.150000	39.870000	45.150000	51.550000	47.020000
2.150000	55.790000	43.450000	40.070000	45.430000	51.880000	47.324000
2.167000	56.200000	43.740000	40.270000	45.710000	52.220000	47.628000
2.183000	56.610000	44.030000	40.470000	46.000000	52.550000	47.932000
2.200000	57.010000	44.320000	40.670000	46.280000	52.890000	48.234000
2.217000	57.410000	44.610000	40.880000	46.570000	53.240000	48.542000
2.233000	57.810000	44.900000	41.090000	46.860000	53.580000	48.848000
2.250000	58.210000	45.190000	41.300000	47.150000	53.930000	49.156000
2.267000	58.600000	45.480000	41.510000	47.450000	54.280000	49.464000
2.283000	59.000000	45.770000	41.730000	47.740000	54.630000	49.774000
2.300000	59.380000	46.060000	41.950000	48.050000	54.990000	50.086000
2.317000	59.770000	46.350000	42.170000	48.350000	55.350000	50.398000
2.333000	60.150000	46.640000	42.390000	48.660000	55.710000	50.710000
2.350000	60.520000	46.930000	42.620000	48.980000	56.070000	51.024000
2.367000	60.900000	47.220000	42.860000	49.290000	56.440000	51.342000
2.383000	61.260000	47.510000	43.090000	49.610000	56.800000	51.654000
2.400000	61.630000	47.800000	43.330000	49.940000	57.170000	51.974000
2.417000	61.980000	48.090000	43.580000	50.270000	57.550000	52.294000
2.433000	62.340000	48.380000	43.830000	50.610000	57.920000	52.616000
2.450000	62.690000	48.670000	44.090000	50.950000	58.300000	52.940000
2.467000	63.030000	48.970000	44.350000	51.290000	58.680000	53.264000
2.483000	63.360000	49.270000	44.610000	51.640000	59.060000	53.588000
2.500000	63.700000	49.570000	44.890000	51.990000	59.450000	53.920000
2.517000	64.020000	49.870000	45.160000	52.350000	59.830000	54.246000
2.533000	64.340000	50.170000	45.450000	52.710000	60.220000	54.578000
2.550000	64.650000	50.480000	45.730000	53.070000	60.610000	54.908000
2.567000	64.960000	50.800000	46.030000	53.440000	61.000000	55.246000
2.583000	65.260000	51.110000	46.330000	53.810000	61.390000	55.580000
2.600000	65.550000	51.430000	46.630000	54.190000	61.780000	55.916000
2.617000	65.840000	51.750000	46.950000	54.560000	62.170000	56.254000
2.633000	66.120000	52.080000	47.260000	54.940000	62.560000	56.592000
2.650000	66.400000	52.420000	47.590000	55.320000	62.950000	56.936000
2.667000	66.660000	52.750000	47.920000	55.700000	63.340000	57.274000
2.683000	66.920000	53.100000	48.250000	56.090000	63.730000	57.618000
2.700000	67.180000	53.440000	48.590000	56.470000	64.120000	57.960000
2.717000	67.430000	53.800000	48.930000	56.860000	64.510000	58.306000
2.733000	67.670000	54.150000	49.280000	57.250000	64.890000	58.648000
2.750000	67.900000	54.520000	49.630000	57.630000	65.280000	58.992000
2.767000	68.130000	54.880000	49.990000	58.020000	65.660000	59.336000
2.783000	68.360000	55.250000	50.350000	58.400000	66.040000	59.680000
2.800000	68.570000	55.630000	50.710000	58.790000	66.420000	60.024000
2.817000	68.780000	56.010000	51.080000	59.170000	66.790000	60.366000
2.833000	68.990000	56.400000	51.440000	59.550000	67.160000	60.708000
2.850000	69.190000	56.780000	51.810000	59.930000	67.530000	61.048000
2.867000	69.390000	57.170000	52.180000	60.310000	67.900000	61.390000
2.883000	69.580000	57.570000	52.550000	60.690000	68.260000	61.730000
2.900000	69.770000	57.960000	52.920000	61.060000	68.620000	62.066000
2.917000	69.960000	58.360000	53.290000	61.430000	68.980000	62.404000
2.933000	70.140000	58.760000	53.660000	61.800000	69.330000	62.738000
2.950000	70.330000	59.160000	54.030000	62.170000	69.680000	63.074000
2.967000	70.510000	59.560000	54.390000	62.530000	70.030000	63.404000
2.983000	70.690000	59.960000	54.760000	62.890000	70.370000	63.734000
3.000000	70.860000	60.360000	55.120000	63.250000	70.710000	64.060000
3.017000	71.040000	60.760000	55.470000	63.610000	71.040000	64.384000
3.033000	71.220000	61.160000	55.830000	63.960000	71.380000	64.710000
3.050000	71.400000	61.550000	56.180000	64.310000	71.700000	65.028000
3.067000	71.580000	61.940000	56.520000	64.660000	72.030000	65.346000
3.083000	71.760000	62.330000	56.860000	65.010000	72.360000	65.664000
3.100000	71.940000	62.720000	57.200000	65.360000	72.680000	65.980000
3.117000	72.130000	63.100000	57.520000	65.700000	73.000000	66.290000
3.133000	72.310000	63.470000	57.850000	66.050000	73.310000	66.598000
3.150000	72.500000	63.840000	58.160000	66.390000	73.630000	66.904000
3.167000	72.700000	64.210000	58.480000	66.730000	73.940000	67.212000
3.183000	72.890000	64.570000	58.780000	67.070000	74.250000	67.512000
3.200000	73.090000	64.920000	59.080000	67.420000	74.560000	67.814000
3.217000	73.300000	65.270000	59.370000	67.760000	74.860000	68.112000
3.233000	73.500000	65.610000	59.660000	68.100000	75.170000	68.408000
3.250000	73.710000	65.940000	59.930000	68.440000	75.470000	68.698000
3.267000	73.930000	66.270000	60.210000	68.790000	75.780000	68.996000
3.283000	74.140000	66.590000	60.470000	69.130000	76.080000	69.282000
3.300000	74.360000	66.900000	60.740000	69.480000	76.380000	69.572000
3.317000	74.590000	67.210000	60.990000	69.820000	76.670000	69.856000
3.333000	74.810000	67.510000	61.240000	70.170000	76.970000	70.140000
3.350000	75.040000	67.810000	61.490000	70.520000	77.270000	70.426000
3.367000	75.280000	68.100000	61.730000	70.880000	77.560000	70.710000
3.383000	75.510000	68.380000	61.960000	71.230000	77.850000	70.986000
3.400000	75.750000	68.660000	62.190000	71.590000	78.140000	71.266000
3.417000	75.980000	68.930000	62.420000	71.940000	78.430000	71.540000
3.433000	76.220000	69.200000	62.650000	72.300000	78.710000	71.816000
3.450000	76.470000	69.470000	62.870000	72.670000	79.000000	72.096000
3.467000	76.710000	69.730000	63.090000	73.030000	79.280000	72.368000
3.483000	76.950000	69.990000	63.300000	73.390000	79.560000	72.638000
3.500000	77.190000	70.240000	63.520000	73.760000	79.840000	72.910000
3.517000	77.430000	70.500000	63.730000	74.120000	80.110000	73.178000
3.533000	77.680000	70.750000	63.950000	74.490000	80.380000	73.450000
3.550000	77.920000	71.000000	64.160000	74.860000	80.650000	73.718000
3.567000	78.160000	71.250000	64.370000	75.220000	80.910000	73.982000
3.583000	78.390000	71.500000	64.580000	75.590000	81.170000	74.246000
3.600000	78.630000	71.750000	64.790000	75.960000	81.430000	74.512000
3.617000	78.860000	72.000000	65.010000	76.320000	81.680000	74.774000
3.633000	79.090000	72.250000	65.220000	76.680000	81.930000	75.034000
3.650000	79.320000	72.500000	65.430000	77.040000	82.170000	75.292000
3.667000	79.550000	72.750000	65.650000	77.400000	82.420000	75.554000
3.683000	79.770000	73.000000	65.870000	77.760000	82.650000	75.810000
3.700000	79.990000	73.260000	66.090000	78.110000	82.880000	76.066000
3.717000	80.200000	73.520000	66.310000	78.460000	83.110000	76.320000
3.733000	80.410000	73.780000	66.540000	78.800000	83.330000	76.572000
3.750000	80.620000	74.040000	66.770000	79.140000	83.550000	76.824000
3.767000	80.830000	74.310000	67.000000	79.480000	83.760000	77.076000
3.783000	81.030000	74.580000	67.230000	79.810000	83.970000	77.324000
3.800000	81.230000	74.850000	67.470000	80.130000	84.180000	77.572000
3.817000	81.420000	75.120000	67.710000	80.450000	84.380000	77.816000
3.833000	81.610000	75.400000	67.960000	80.760000	84.570000	78.060000
3.850000	81.800000	75.680000	68.210000	81.070000	84.760000	78.304000
3.867000	81.990000	75.960000	68.460000	81.370000	84.940000	78.544000
3.883000	82.170000	76.250000	68.710000	81.660000	85.120000	78.782000
3.900000	82.350000	76.530000	68.970000	81.950000	85.300000	79.020000
3.917000	82.530000	76.820000	69.230000	82.230000	85.470000	79.256000
3.933000	82.700000	77.110000	69.500000	82.500000	85.630000	79.488000
3.950000	82.880000	77.410000	69.770000	82.760000	85.790000	79.722000
3.967000	83.050000	77.700000	70.040000	83.020000	85.950000	79.952000
3.983000	83.230000	78.000000	70.310000	83.280000	86.100000	80.184000
4.000000	83.400000	78.300000	70.590000	83.520000	86.240000	80.410000
4.017000	83.570000	78.590000	70.880000	83.760000	86.380000	80.636000
4.033000	83.740000	78.890000	71.160000	84.000000	86.520000	80.862000
4.050000	83.910000	79.190000	71.450000	84.230000	86.650000	81.086000
4.067000	84.090000	79.490000	71.740000	84.450000	86.770000	81.308000
4.083000	84.260000	79.780000	72.030000	84.670000	86.890000	81.526000
4.100000	84.440000	80.080000	72.330000	84.880000	87.000000	81.746000
4.117000	84.620000	80.370000	72.630000	85.090000	87.110000	81.964000
4.133000	84.800000	80.670000	72.930000	85.300000	87.210000	82.182000
4.150000	84.980000	80.960000	73.230000	85.510000	87.310000	82.398000
4.167000	85.170000	81.250000	73.540000	85.710000	87.400000	82.614000
4.183000	85.360000	81.540000	73.840000	85.910000	87.490000	82.828000
4.200000	85.550000	81.830000	74.150000	86.110000	87.570000	83.042000
4.217000	85.750000	82.110000	74.450000	86.300000	87.650000	83.252000
4.233000	85.950000	82.390000	74.760000	86.500000	87.720000	83.464000
4.250000	86.160000	82.670000	75.070000	86.700000	87.790000	83.678000
4.267000	86.370000	82.940000	75.380000	86.900000	87.860000	83.890000
4.283000	86.590000	83.210000	75.680000	87.090000	87.920000	84.098000
4.300000	86.810000	83.480000	75.990000	87.290000	87.980000	84.310000
4.317000	87.040000	83.750000	76.300000	87.490000	88.030000	84.522000
4.333000	87.270000	84.010000	76.600000	87.700000	88.080000	84.732000
4.350000	87.510000	84.260000	76.900000	87.900000	88.140000	84.942000
4.367000	87.750000	84.520000	77.200000	88.110000	88.190000	85.154000
4.383000	88.000000	84.760000	77.500000	88.320000	88.240000	85.364000
4.400000	88.250000	85.010000	77.800000	88.540000	88.280000	85.576000
4.417000	88.500000	85.250000	78.090000	88.760000	88.330000	85.786000
4.433000	88.770000	85.490000	78.380000	88.980000	88.380000	86.000000
4.450000	89.030000	85.720000	78.670000	89.200000	88.430000	86.210000
4.467000	89.300000	85.950000	78.950000	89.430000	88.490000	86.424000
4.483000	89.570000	86.180000	79.230000	89.670000	88.540000	86.638000
4.500000	89.850000	86.400000	79.510000	89.910000	88.600000	86.854000
4.517000	90.130000	86.620000	79.790000	90.150000	88.660000	87.070000
4.533000	90.410000	86.840000	80.060000	90.400000	88.720000	87.286000
4.550000	90.690000	87.050000	80.320000	90.660000	88.790000	87.502000
4.567000	90.970000	87.260000	80.590000	90.910000	88.860000	87.718000
4.583000	91.260000	87.470000	80.850000	91.180000	88.930000	87.938000
4.600000	91.540000	87.670000	81.100000	91.440000	89.010000	88.152000
4.617000	91.830000	87.880000	81.360000	91.710000	89.100000	88.376000
4.633000	92.110000	88.080000	81.610000	91.990000	89.190000	88.596000
4.650000	92.400000	88.280000	81.850000	92.270000	89.290000	88.818000
4.667000	92.680000	88.470000	82.100000	92.550000	89.390000	89.038000
4.683000	92.960000	88.670000	82.340000	92.830000	89.500000	89.260000
4.700000	93.240000	88.860000	82.580000	93.120000	89.610000	89.482000
4.717000	93.520000	89.050000	82.820000	93.410000	89.730000	89.706000
4.733000	93.790000	89.240000	83.050000	93.700000	89.850000	89.926000
4.750000	94.060000	89.430000	83.290000	93.990000	89.980000	90.150000
4.767000	94.330000	89.620000	83.520000	94.290000	90.110000	90.374000
4.783000	94.600000	89.800000	83.750000	94.580000	90.250000	90.596000
4.800000	94.860000	89.990000	83.980000	94.880000	90.390000	90.820000
4.817000	95.120000	90.170000	84.210000	95.170000	90.530000	91.040000
4.833000	95.370000	90.360000	84.440000	95.460000	90.680000	91.262000
4.850000	95.620000	90.540000	84.670000	95.760000	90.830000	91.484000
4.867000	95.870000	90.720000	84.900000	96.050000	90.980000	91.704000
4.883000	96.120000	90.900000	85.130000	96.330000	91.130000	91.922000
4.900000	96.360000	91.080000	85.360000	96.620000	91.280000	92.140000
4.917000	96.590000	91.260000	85.590000	96.900000	91.430000	92.354000
4.933000	96.830000	91.440000	85.820000	97.170000	91.580000	92.568000
4.950000	97.060000	91.620000	86.050000	97.450000	91.730000	92.782000
4.967000	97.280000	91.790000	86.280000	97.710000	91.880000	92.988000
4.983000	97.510000	91.970000	86.510000	97.970000	92.030000	93.198000
5.000000	97.730000	92.140000	86.740000	98.230000	92.170000	93.402000
5.017000	97.940000	92.310000	86.970000	98.470000	92.310000	93.600000
5.033000	98.160000	92.480000	87.210000	98.710000	92.440000	93.800000
5.050000	98.370000	92.650000	87.440000	98.940000	92.580000	93.996000
5.067000	98.580000	92.820000	87.670000	99.160000	92.700000	94.186000
5.083000	98.790000	92.980000	87.900000	99.380000	92.820000	94.374000
5.100000	98.990000	93.140000	88.130000	99.580000	92.930000	94.554000
5.117000	99.190000	93.300000	88.360000	99.770000	93.040000	94.732000
5.133000	99.390000	93.450000	88.580000	99.960000	93.140000	94.904000
5.150000	99.590000	93.610000	88.800000	100.130000	93.230000	95.072000
5.167000	99.780000	93.760000	89.020000	100.290000	93.320000	95.234000
5.183000	99.970000	93.900000	89.240000	100.440000	93.390000	95.388000
5.200000	100.160000	94.040000	89.450000	100.580000	93.460000	95.538000
5.217000	100.350000	94.180000	89.660000	100.710000	93.520000	95.684000
5.233000	100.540000	94.320000	89.860000	100.820000	93.580000	95.824000
5.250000	100.720000	94.450000	90.050000	100.930000	93.620000	95.954000
5.267000	100.900000	94.580000	90.240000	101.020000	93.660000	96.080000
5.283000	101.070000	94.710000	90.420000	101.110000	93.680000	96.198000
5.300000	101.240000	94.830000	90.600000	101.180000	93.700000	96.310000
5.317000	101.410000	94.950000	90.770000	101.240000	93.710000	96.416000
5.333000	101.580000	95.070000	90.930000	101.290000	93.710000	96.516000
5.350000	101.740000	95.180000	91.080000	101.330000	93.700000	96.606000
5.367000	101.900000	95.290000	91.220000	101.360000	93.680000	96.690000
5.383000	102.050000	95.390000	91.350000	101.390000	93.650000	96.766000
5.400000	102.200000	95.500000	91.470000	101.400000	93.620000	96.838000
5.417000	102.340000	95.600000	91.590000	101.410000	93.570000	96.902000
5.433000	102.480000	95.690000	91.690000	101.410000	93.520000	96.958000
5.450000	102.620000	95.790000	91.790000	101.400000	93.460000	97.012000
5.467000	102.750000	95.880000	91.870000	101.390000	93.390000	97.056000
5.483000	102.880000	95.970000	91.950000	101.370000	93.310000	97.096000
5.500000	103.000000	96.060000	92.010000	101.350000	93.220000	97.128000
5.517000	103.110000	96.150000	92.070000	101.330000	93.120000	97.156000
5.533000	103.220000	96.230000	92.110000	101.300000	93.020000	97.176000
5.550000	103.330000	96.310000	92.150000	101.270000	92.910000	97.194000
5.567000	103.430000	96.400000	92.180000	101.240000	92.790000	97.208000
5.583000	103.520000	96.480000	92.200000	101.210000	92.660000	97.214000
5.600000	103.620000	96.550000	92.210000	101.180000	92.520000	97.216000
5.617000	103.700000	96.630000	92.220000	101.150000	92.380000	97.216000
5.633000	103.790000	96.710000	92.220000	101.130000	92.230000	97.216000
5.650000	103.870000	96.780000	92.210000	101.100000	92.080000	97.208000
5.667000	103.940000	96.860000	92.200000	101.080000	91.920000	97.200000
5.683000	104.010000	96.930000	92.180000	101.060000	91.750000	97.186000
5.700000	104.080000	97.010000	92.150000	101.050000	91.580000	97.174000
5.717000	104.140000	97.080000	92.130000	101.040000	91.400000	97.158000
5.733000	104.210000	97.150000	92.100000	101.040000	91.220000	97.144000
5.750000	104.270000	97.220000	92.070000	101.040000	91.040000	97.128000
5.767000	104.320000	97.290000	92.030000	101.050000	90.850000	97.108000
5.783000	104.380000	97.360000	92.000000	101.060000	90.660000	97.092000
5.800000	104.430000	97.430000	91.960000	101.080000	90.460000	97.072000
5.817000	104.480000	97.490000	91.930000	101.110000	90.270000	97.056000
5.833000	104.530000	97.560000	91.890000	101.140000	90.070000	97.038000
5.850000	104.580000	97.630000	91.860000	101.180000	89.870000	97.024000
5.867000	104.620000	97.690000	91.830000	101.220000	89.670000	97.006000
5.883000	104.670000	97.750000	91.790000	101.270000	89.470000	96.990000
5.900000	104.710000	97.810000	91.770000	101.320000	89.270000	96.976000
5.917000	104.750000	97.870000	91.740000	101.380000	89.070000	96.962000
5.933000	104.800000	97.930000	91.710000	101.450000	88.880000	96.954000
5.950000	104.840000	97.990000	91.690000	101.510000	88.680000	96.942000
5.967000	104.880000	98.040000	91.670000	101.590000	88.490000	96.934000
5.983000	104.920000	98.090000	91.660000	101.660000	88.300000	96.926000
6.000000	104.950000	98.140000	91.640000	101.740000	88.120000	96.918000
6.017000	104.990000	98.190000	91.630000	101.820000	87.940000	96.914000
6.033000	105.030000	98.240000	91.630000	101.910000	87.770000	96.916000
6.050000	105.060000	98.280000	91.620000	101.990000	87.600000	96.910000
6.067000	105.100000	98.320000	91.620000	102.080000	87.430000	96.910000
6.083000	105.130000	98.360000	91.620000	102.170000	87.280000	96.912000
6.100000	105.160000	98.400000	91.630000	102.260000	87.130000	96.916000
6.117000	105.190000	98.440000	91.630000	102.340000	86.980000	96.916000
6.133000	105.220000	98.470000	91.640000	102.430000	86.840000	96.920000
6.150000	105.250000	98.500000	91.650000	102.520000	86.710000	96.926000
6.167000	105.280000	98.530000	91.660000	102.600000	86.590000	96.932000
6.183000	105.300000	98.560000	91.670000	102.680000	86.480000	96.938000
6.200000	105.320000	98.580000	91.680000	102.760000	86.370000	96.942000
6.217000	105.350000	98.600000	91.690000	102.840000	86.270000	96.950000
6.233000	105.370000	98.620000	91.710000	102.910000	86.180000	96.958000
6.250000	105.390000	98.640000	91.720000	102.980000	86.090000	96.964000
6.267000	105.400000	98.660000	91.730000	103.050000	86.010000	96.970000
6.283000	105.420000	98.680000	91.740000	103.110000	85.940000	96.978000
6.300000	105.440000	98.690000	91.750000	103.170000	85.880000	96.986000
6.317000	105.450000	98.700000	91.760000	103.220000	85.830000	96.992000
6.333000	105.470000	98.710000	91.770000	103.270000	85.780000	97.000000
6.350000	105.480000	98.730000	91.780000	103.320000	85.730000	97.008000
6.367000	105.490000	98.740000	91.790000	103.360000	85.690000	97.014000
6.383000	105.510000	98.750000	91.790000	103.390000	85.660000	97.020000
6.400000	105.520000	98.750000	91.800000	103.420000	85.640000	97.026000
6.417000	105.540000	98.760000	91.800000	103.450000	85.610000	97.032000
6.433000	105.550000	98.770000	91.810000	103.470000	85.600000	97.040000
6.450000	105.570000	98.780000	91.810000	103.480000	85.580000	97.044000
6.467000	105.590000	98.790000	91.810000	103.490000	85.570000	97.050000
6.483000	105.610000	98.800000	91.810000	103.490000	85.560000	97.054000
6.500000	105.630000	98.810000	91.810000	103.490000	85.560000	97.060000
6.517000	105.650000	98.820000	91.810000	103.490000	85.560000	97.066000
6.533000	105.680000	98.830000	91.810000	103.470000	85.560000	97.070000
6.550000	105.710000	98.850000	91.810000	103.460000	85.560000	97.078000
